product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
Back to Life Sport Bottle 24oz *Straw Lid,PROD11350143_LULU,KWD,KWD 18.000,BUY,18.0,,"Seasonal, Sports Clothing for Men, Summer Shop, Travel Edit, Root Lululemon, Women's On the Move, Water Bottles, Womens, Fall Edit, Accessories, College Goals, Men's On The Move, Mens, Sports Clothing for Women, College Essentials","edits, men-activity, summer-shop, travel-edit, root-0, women-activity-on-the-move, water-bottles, women, the-fall-edit, accessories, back-to-school, men-activity-on-the-move, men, womens-activity, back-to-school-accessories",FUA0095985D,Back to Life Sport Bottle 24oz *Straw Lid,True,inStock,18.0,AURORA BLUE/MIDNIGHT TEAL,color-aurora-blue-midnight-teal,O/S
Back to Life Sport Bottle 24oz *Straw Lid,PROD11350143_LULU,KWD,KWD 18.000,BUY,18.0,,"Seasonal, Sports Clothing for Men, Summer Shop, Travel Edit, Root Lululemon, Women's On the Move, Water Bottles, Womens, Fall Edit, Accessories, College Goals, Men's On The Move, Mens, Sports Clothing for Women, College Essentials","edits, men-activity, summer-shop, travel-edit, root-0, women-activity-on-the-move, water-bottles, women, the-fall-edit, accessories, back-to-school, men-activity-on-the-move, men, womens-activity, back-to-school-accessories",FUA0109002D,Back to Life Sport Bottle 24oz *Straw Lid,True,inStock,16.5,Racer Pink,color-racer-pink,O/S
Back to Life Sport Bottle 24oz *Straw Lid,PROD11350143_LULU,KWD,KWD 18.000,BUY,18.0,,"Seasonal, Sports Clothing for Men, Summer Shop, Travel Edit, Root Lululemon, Women's On the Move, Water Bottles, Womens, Fall Edit, Accessories, College Goals, Men's On The Move, Mens, Sports Clothing for Women, College Essentials","edits, men-activity, summer-shop, travel-edit, root-0, women-activity-on-the-move, water-bottles, women, the-fall-edit, accessories, back-to-school, men-activity-on-the-move, men, womens-activity, back-to-school-accessories",FUA0109001D,Back to Life Sport Bottle 24oz *Straw Lid,True,inStock,16.5,DAISY GLOW,color-daisy-glow,O/S
Back to Life Sport Bottle 24oz *Straw Lid,PROD11350143_LULU,KWD,KWD 18.000,BUY,18.0,,"Seasonal, Sports Clothing for Men, Summer Shop, Travel Edit, Root Lululemon, Women's On the Move, Water Bottles, Womens, Fall Edit, Accessories, College Goals, Men's On The Move, Mens, Sports Clothing for Women, College Essentials","edits, men-activity, summer-shop, travel-edit, root-0, women-activity-on-the-move, water-bottles, women, the-fall-edit, accessories, back-to-school, men-activity-on-the-move, men, womens-activity, back-to-school-accessories",UPV1066012,Back to Life Sport Bottle 24oz *Straw Lid,True,inStock,18.0,BLACK,Color-Black,O/S
"Speed Up High-Rise Lined Short 4""",PROD9890125_LULU,KWD,KWD 25.000,BUY,25.0,,"Seasonal, Women's Running Bottoms, Summer Shop, Travel Edit, Root Lululemon, Women's Camo Shop, Womens, Women's Collections, mss, Women's Online Exclusives, Winter Edit, Women's Shorts, Sports Clothing for Women, Running Clothes for Women, The Pink Edit, Training Clothes for Women","edits, running-bottoms, summer-shop, travel-edit, root-0, women-collection-camo-shop, women, womens-collections, mss, women-collection-online-exclusives, winter-treats, womens-shorts, womens-activity, women-activity-running, the-pink-edit, women-activity-training",UPV0901999,"Speed Up High-Rise Lined Short 4""",True,lowStock,25.0,WHITE,Color-White,10
"Speed Up High-Rise Lined Short 4""",PROD9890125_LULU,KWD,KWD 25.000,BUY,25.0,,"Seasonal, Women's Running Bottoms, Summer Shop, Travel Edit, Root Lululemon, Women's Camo Shop, Womens, Women's Collections, mss, Women's Online Exclusives, Winter Edit, Women's Shorts, Sports Clothing for Women, Running Clothes for Women, The Pink Edit, Training Clothes for Women","edits, running-bottoms, summer-shop, travel-edit, root-0, women-collection-camo-shop, women, womens-collections, mss, women-collection-online-exclusives, winter-treats, womens-shorts, womens-activity, women-activity-running, the-pink-edit, women-activity-training",UPV1063272,"Speed Up High-Rise Lined Short 4""",True,lowStock,17.5,BLACK,Color-Black,12
"Speed Up High-Rise Lined Short 4""",PROD9890125_LULU,KWD,KWD 25.000,BUY,25.0,,"Seasonal, Women's Running Bottoms, Summer Shop, Travel Edit, Root Lululemon, Women's Camo Shop, Womens, Women's Collections, mss, Women's Online Exclusives, Winter Edit, Women's Shorts, Sports Clothing for Women, Running Clothes for Women, The Pink Edit, Training Clothes for Women","edits, running-bottoms, summer-shop, travel-edit, root-0, women-collection-camo-shop, women, womens-collections, mss, women-collection-online-exclusives, winter-treats, womens-shorts, womens-activity, women-activity-running, the-pink-edit, women-activity-training",UPV0936444,"Speed Up High-Rise Lined Short 4""",True,lowStock,25.0,TRUE NAVY,color-true-navy,10
Surge Jogger,PROD8470023_LULU,KWD,KWD 43.500,BUY,43.5,,"Seasonal, Running Clothes for Men, Sports Clothing for Men, Training Clothes for Men, Root Lululemon, Men's Collections, The Winter Drop, Mens, Surge Collection, Cyber Monday, Valentines Day, Men's Pants, Men's Joggers","edits, men-activity-running, men-activity, men-activity-training, root-0, men-collections, the-winter-drop, men, surge-collection, cyber-monday, valentines-day, mens-pants, mens-joggers",UPV0801243,Surge Jogger,True,inStock,43.5,BLACK,Color-Black,S
"Like a Cloud High-Neck Longline Bra *Light Support, B/C Cup Online Only",PROD10930187_LULU,KWD,KWD 15.000,BUY,15.0,Sale,"All Yours For Less, Bestsellers, Seasonal, Sports Bras, Root Lululemon, Women's Sports Bras - Light Support, Womens, mss, Women's Collections, Yoga Clothes for Women, Women's Online Exclusives, Cyber Monday, Sports Clothing for Women, The Pink Edit","on-sale, bestsellers, edits, womens-sports-bras, root-0, women-tops-sports-bras-light-support, women, mss, womens-collections, women-activity-yoga, women-collection-online-exclusives, cyber-monday, womens-activity, the-pink-edit",UPV1045857,"Like a Cloud High-Neck Longline Bra *Light Support, B/C Cup Online Only",True,lowStock,15.0,BLACK,Color-Black,4
Airing Easy Short Sleeve Shirt,PROD8980451_LULU,KWD,KWD 22.500,BUY,22.5,Sale,"All Yours For Less, Men's Back To School, Seasonal, Sports Clothing for Men, Eid Edit, Root Lululemon, Men's Button Down Shirts, Ramadan Picks for Men, Mens, Men's On The Move, Men's Tops, Valentines Day, Back To Work","on-sale, back-to-school-men, edits, men-activity, ramadan-picks, root-0, mens-shirts, men-ramadan-picks, men, men-activity-on-the-move, men-tops, valentines-day, back-to-work",UPV0998819,Airing Easy Short Sleeve Shirt,True,lowStock,22.5,BRIGHT WHITE,color-bright-white,S
Airing Easy Short Sleeve Shirt,PROD8980451_LULU,KWD,KWD 22.500,BUY,22.5,Sale,"All Yours For Less, Men's Back To School, Seasonal, Sports Clothing for Men, Eid Edit, Root Lululemon, Men's Button Down Shirts, Ramadan Picks for Men, Mens, Men's On The Move, Men's Tops, Valentines Day, Back To Work","on-sale, back-to-school-men, edits, men-activity, ramadan-picks, root-0, mens-shirts, men-ramadan-picks, men, men-activity-on-the-move, men-tops, valentines-day, back-to-work",UPV0955055,Airing Easy Short Sleeve Shirt,True,lowStock,32.5,BLACK,Color-Black,S
Restfeel Women's Slide,PROD11021003_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Shoes, Fall Edit, Root Lululemon, Shoes, Sports Clothing for Women, Restfeel, Back To Work, Women's On the Move, Womens","on-sale, edits, womens-shoes, the-fall-edit, root-0, shoes, womens-activity, restfeel, back-to-work, women-activity-on-the-move, women",UPV1283151,restfeel Women's Slide,True,lowStock,21.0,LIGHT IVORY/LIGHT IVORY/LIGHT IVORY,color-light-ivory-light-ivory-light-ivory,9
Restfeel Women's Slide,PROD11021003_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Shoes, Fall Edit, Root Lululemon, Shoes, Sports Clothing for Women, Restfeel, Back To Work, Women's On the Move, Womens","on-sale, edits, womens-shoes, the-fall-edit, root-0, shoes, womens-activity, restfeel, back-to-work, women-activity-on-the-move, women",UPV1283144,restfeel Women's Slide,True,lowStock,21.0,STRAWBERRY MILKSHAKE/STRAWBERRY MILKSHAKE/STRAWBERRY MILKSHA,color-strawberry-milkshake-strawberry-milkshake-strawberry-milkshake,8
Restfeel Women's Slide,PROD11021003_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Shoes, Fall Edit, Root Lululemon, Shoes, Sports Clothing for Women, Restfeel, Back To Work, Women's On the Move, Womens","on-sale, edits, womens-shoes, the-fall-edit, root-0, shoes, womens-activity, restfeel, back-to-work, women-activity-on-the-move, women",FUA0102885D,Women's Restfeel Slide,True,lowStock,21.5,NUTMEG/NUTMEG/NUTMEG,color-nutmeg-nutmeg-nutmeg,10
Restfeel Women's Slide,PROD11021003_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Shoes, Fall Edit, Root Lululemon, Shoes, Sports Clothing for Women, Restfeel, Back To Work, Women's On the Move, Womens","on-sale, edits, womens-shoes, the-fall-edit, root-0, shoes, womens-activity, restfeel, back-to-work, women-activity-on-the-move, women",FUA0109145D,Women's Restfeel Slide,True,lowStock,21.5,RACER PINK/RACER PINK/RACER PINK,color-racer-pink-racer-pink-racer-pink,6
Restfeel Women's Slide,PROD11021003_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Shoes, Fall Edit, Root Lululemon, Shoes, Sports Clothing for Women, Restfeel, Back To Work, Women's On the Move, Womens","on-sale, edits, womens-shoes, the-fall-edit, root-0, shoes, womens-activity, restfeel, back-to-work, women-activity-on-the-move, women",FUA0109152D,Women's Restfeel Slide,True,lowStock,21.5,LIGHT VAPOR/LIGHT VAPOR/LIGHT VAPOR,color-light-vapor-light-vapor-light-vapor,7
Restfeel Women's Slide,PROD11021003_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Shoes, Fall Edit, Root Lululemon, Shoes, Sports Clothing for Women, Restfeel, Back To Work, Women's On the Move, Womens","on-sale, edits, womens-shoes, the-fall-edit, root-0, shoes, womens-activity, restfeel, back-to-work, women-activity-on-the-move, women",FUA0109159D,Women's Restfeel Slide,True,lowStock,21.5,BLISSFUL PINK/BLISSFUL PINK/BLISSFUL PINK,color-blissful-pink-blissful-pink-blissful-pink,8
Restfeel Women's Slide,PROD11021003_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Shoes, Fall Edit, Root Lululemon, Shoes, Sports Clothing for Women, Restfeel, Back To Work, Women's On the Move, Womens","on-sale, edits, womens-shoes, the-fall-edit, root-0, shoes, womens-activity, restfeel, back-to-work, women-activity-on-the-move, women",UPV1283145,restfeel Women's Slide,True,lowStock,21.0,SEDONA SUNSET/SEDONA SUNSET/SEDONA SUNSET,color-sedona-sunset-sedona-sunset-sedona-sunset,8
Restfeel Women's Slide,PROD11021003_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Seasonal, Women's Shoes, Fall Edit, Root Lululemon, Shoes, Sports Clothing for Women, Restfeel, Back To Work, Women's On the Move, Womens","on-sale, edits, womens-shoes, the-fall-edit, root-0, shoes, womens-activity, restfeel, back-to-work, women-activity-on-the-move, women",UPV1054176,Restfeel Women's Slide,True,lowStock,10.5,MISTY PINK/MISTY PINK,color-misty-pink-misty-pink,10
Ebb to Street Cropped Racerback Tank Top,PROD10020121_LULU,KWD,KWD 27.500,BUY,27.5,,"Seasonal, Women's Tank Tops, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, The Winter Drop, Womens, Women's Tops, Fall Edit, Women's Collections, Yoga Clothes for Women, Sports Clothing for Women, The Spring Edit, Women's Matching Sets","edits, womens-tank-tops, summer-shop, travel-edit, root-0, color-focus, the-winter-drop, women, womens-tops, the-fall-edit, womens-collections, women-activity-yoga, womens-activity, the-spring-edit, women-collection-matching-sets",UPV0903240,Ebb to Street Cropped Racerback Tank Top,True,lowStock,27.5,BLACK,Color-Black,12
Ebb to Street Cropped Racerback Tank Top,PROD10020121_LULU,KWD,KWD 27.500,BUY,27.5,,"Seasonal, Women's Tank Tops, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, The Winter Drop, Womens, Women's Tops, Fall Edit, Women's Collections, Yoga Clothes for Women, Sports Clothing for Women, The Spring Edit, Women's Matching Sets","edits, womens-tank-tops, summer-shop, travel-edit, root-0, color-focus, the-winter-drop, women, womens-tops, the-fall-edit, womens-collections, women-activity-yoga, womens-activity, the-spring-edit, women-collection-matching-sets",UPV0779828,Ebb to Street Cropped Racerback Tank Top,True,lowStock,27.5,WHITE,Color-White,10
Ebb to Street Cropped Racerback Tank Top,PROD10020121_LULU,KWD,KWD 27.500,BUY,27.5,,"Seasonal, Women's Tank Tops, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, The Winter Drop, Womens, Women's Tops, Fall Edit, Women's Collections, Yoga Clothes for Women, Sports Clothing for Women, The Spring Edit, Women's Matching Sets","edits, womens-tank-tops, summer-shop, travel-edit, root-0, color-focus, the-winter-drop, women, womens-tops, the-fall-edit, womens-collections, women-activity-yoga, womens-activity, the-spring-edit, women-collection-matching-sets",FUA0092517D,"Ebb to Street Cropped Racerback Tank Top *Light Support, B/C Cup",True,lowStock,19.0,LAVENDER LUX,color-lavender-lux,8
Ebb to Street Cropped Racerback Tank Top,PROD10020121_LULU,KWD,KWD 27.500,BUY,27.5,,"Seasonal, Women's Tank Tops, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, The Winter Drop, Womens, Women's Tops, Fall Edit, Women's Collections, Yoga Clothes for Women, Sports Clothing for Women, The Spring Edit, Women's Matching Sets","edits, womens-tank-tops, summer-shop, travel-edit, root-0, color-focus, the-winter-drop, women, womens-tops, the-fall-edit, womens-collections, women-activity-yoga, womens-activity, the-spring-edit, women-collection-matching-sets",FUA0110463D,"Ebb to Street Cropped Racerback Tank Top *Light Support, B/C Cup",True,lowStock,27.5,BLUE TWILL,color-blue-twill,4
Ebb to Street Cropped Racerback Tank Top,PROD10020121_LULU,KWD,KWD 27.500,BUY,27.5,,"Seasonal, Women's Tank Tops, Summer Shop, Travel Edit, Root Lululemon, Lavender Lux, The Winter Drop, Womens, Women's Tops, Fall Edit, Women's Collections, Yoga Clothes for Women, Sports Clothing for Women, The Spring Edit, Women's Matching Sets","edits, womens-tank-tops, summer-shop, travel-edit, root-0, color-focus, the-winter-drop, women, womens-tops, the-fall-edit, womens-collections, women-activity-yoga, womens-activity, the-spring-edit, women-collection-matching-sets",FUA0101964D,"Ebb to Street Cropped Racerback Tank Top *Light Support, B/C Cup",True,lowStock,19.0,RACEWAY GREEN,color-raceway-green,10
The Fundamental V-Neck T-Shirt *Online Only,PROD9960863_LULU,KWD,KWD 21.500,BUY,21.5,,"Seasonal, flacko, Root Lululemon, Men's Collections, Cyber Monday, Mens, Men's Tops, The Fundamental Collection","edits, flacko, root-0, men-collections, cyber-monday, men, men-tops, fundamental-collection",UPV0841712,The Fundamental V-Neck T-Shirt *Online Only,True,lowStock,21.5,WHITE,Color-White,S
Fast and Free Trail Running Vest,PROD11380624_LULU,KWD,KWD 34.000,BUY,34.0,Sale,"All Yours For Less, Running Accessories, Running Clothes for Men, Sports Clothing for Men, Hiking Clothes for Women, Training Clothes for Men, Root Lululemon, Equipment, Womens, mss, Women's Collections, Hiking Clothes for Men, Accessories, Mens, Sports Clothing for Women, The Fast and Free Collection, Collections, Running Clothes for Women, Training Clothes for Women","on-sale, accessories-collections-running-accessories, men-activity-running, men-activity, women-activity-hiking, men-activity-training, root-0, equipment, women, mss, womens-collections, men-activity-hiking, accessories, men, womens-activity, womens-collection-fast-and-free, accessories-collections, women-activity-running, women-activity-training",UPV1068693,Fast and Free Trail Running Vest,True,lowStock,34.0,BLACK,Color-Black,L/XL
Fast and Free Running Belt,PROD9590060_LULU,KWD,KWD 14.000,BUY,14.0,,"Running Accessories, Product Guides, New Styles Added, Root Lululemon, Equipment, Women's Collections, Bags, Equipment, Men's Online Exclusives, Belt Bags, Women's Online Exclusives, The Fast and Free Collection, Collections, Fast and Free, Gifts For Runners, Running Clothes for Men, Sports Clothing for Men, Gifts, Hiking Accessories, Women's Camo Shop, Men's Collections, Gift Ideas, Men's Running Accessories, Womens, We Made Too Much, Women's Running Accessories, Gifts for Her, Accessories, Mens, Cyber Monday, Sports Clothing for Women, Running Clothes for Women, Bags","accessories-collections-running-accessories, men-guides, accessories-collections-new-styles-added, root-0, equipment, womens-collections, bags, accessories-collections-wmtm-equipment, men-collections-online-exclusives, belt-bags, women-collection-online-exclusives, womens-collection-fast-and-free, accessories-collections, mens-fast-and-free-collection, gifts-for-runners, men-activity-running, men-activity, gifts, accessories-collections-hiking, women-collection-camo-shop, men-collections, gift-ideas, menrunning-accessories, women, accessories-collections-wmtm, running-accessories, women-collections-gifts-for-her, accessories, men, cyber-monday, womens-activity, women-activity-running, accessories-collections-wmtm-bags",UPV1069827,Fast and Free Running Belt,True,lowStock,14.0,BLACK,Color-Black,S/M
"Like a Cloud Ribbed Bra *Light Support, B/C Cup",PROD11010053_LULU,KWD,KWD 21.500,BUY,21.5,,"Seasonal, Sports Bras, Women's Collections, Summer Shop, Yoga Clothes for Women, Travel Edit, Root Lululemon, Cyber Monday, Sports Clothing for Women, Back To Work, Women's Sports Bras - Light Support, Womens","edits, womens-sports-bras, womens-collections, summer-shop, women-activity-yoga, travel-edit, root-0, cyber-monday, womens-activity, back-to-work, women-tops-sports-bras-light-support, women",UPV1041096,"Like a Cloud Ribbed Bra *Light Support, B/C Cup",True,lowStock,21.5,BLACK,Color-Black,6
"Like a Cloud Ribbed Bra *Light Support, B/C Cup",PROD11010053_LULU,KWD,KWD 21.500,BUY,21.5,,"Seasonal, Sports Bras, Women's Collections, Summer Shop, Yoga Clothes for Women, Travel Edit, Root Lululemon, Cyber Monday, Sports Clothing for Women, Back To Work, Women's Sports Bras - Light Support, Womens","edits, womens-sports-bras, womens-collections, summer-shop, women-activity-yoga, travel-edit, root-0, cyber-monday, womens-activity, back-to-work, women-tops-sports-bras-light-support, women",UPV1041170,"Like a Cloud Ribbed Bra *Light Support, B/C Cup",True,lowStock,21.5,WHITE,Color-White,8
"Swift Speed High-Rise Tight 28""",PROD9960839_LULU,KWD,KWD 33.000,BUY,33.0,Sale,"All Yours For Less, Women's Leggings, Seasonal, mss, Root Lululemon, Winter Edit, Cyber Monday, Sports Clothing for Women, Women's Pants, Running Clothes for Women, Womens","on-sale, womens-leggings, edits, mss, root-0, winter-treats, cyber-monday, womens-activity, womens-bottoms, women-activity-running, women",UPV0896628,"Swift Speed High-Rise Tight 28""",True,inStock,34.0,BLACK,Color-Black,10
"Swift Speed High-Rise Tight 28""",PROD9960839_LULU,KWD,KWD 33.000,BUY,33.0,Sale,"All Yours For Less, Women's Leggings, Seasonal, mss, Root Lululemon, Winter Edit, Cyber Monday, Sports Clothing for Women, Women's Pants, Running Clothes for Women, Womens","on-sale, womens-leggings, edits, mss, root-0, winter-treats, cyber-monday, womens-activity, womens-bottoms, women-activity-running, women",UPV0800081,"Swift Speed High-Rise Tight 28""",True,lowStock,33.0,BLACK,Color-Black,2
Balancer Tank Top,PROD11020121_LULU,KWD,KWD 15.000,BUY,15.0,Sale,"All Yours For Less, Men's Back To School, Seasonal, mss, Men's Online Exclusives, Root Lululemon, Men's Collections, Mens, Cyber Monday, Men's Tops, Men's Tank Tops, Under KWD 15, Men's Summer Shop","on-sale, back-to-school-men, edits, mss, men-collections-online-exclusives, root-0, men-collections, men, cyber-monday, men-tops, men-tops-tanks, under-200, men-collections-summer-shop",UPV1035938,Balancer Tank Top,True,lowStock,15.0,HEATHERED BLACK,color-heathered-black,L
Stackable Yoga Cushions 2 Pack,PROD10520275_LULU,KWD,KWD 10.500,BUY,10.5,Sale,"All Yours For Less, Bestsellers, Sports Clothing for Men, Gifts, Root Lululemon, Gift Ideas, Equipment, Gifts For Yoga Lovers, Womens, Yoga Clothes for Men, Women's Collections, Yoga Clothes for Women, Gifts for Her, Mens, Cyber Monday, Accessories, Sports Clothing for Women, Collections, Yoga Accessories","on-sale, bestsellers, men-activity, gifts, root-0, gift-ideas, equipment, gifts-for-yoga-lovers, women, men-activity-yoga, womens-collections, women-activity-yoga, women-collections-gifts-for-her, men, cyber-monday, accessories, womens-activity, accessories-collections, accessories-collections-yoga",UPV0889763,Stackable Yoga Cushions 2 Pack,True,lowStock,10.5,black/white,color-black-white,ONE SIZE
"lululemon Align™ Bodysuit 25""",PROD10980020_LULU,KWD,KWD 52.500,BUY,52.5,,"Women's Dresses, Seasonal, Root Lululemon, Align™ Collection, Womens, Women's Tops, Women's Collections, Women's Bodysuits, Yoga Clothes for Women, Women's Online Exclusives, Women's Collections, Cyber Monday, Sports Clothing for Women, Back To Work","womens-dresses, edits, root-0, the-align-collection, women, womens-tops, womens-collections, womens-bodysuits, women-activity-yoga, women-collection-online-exclusives, women-guides, cyber-monday, womens-activity, back-to-work",UPV0964202,"lululemon Align™ Bodysuit 25""",True,lowStock,52.5,BLACK,Color-Black,12
"lululemon Align™ High-Rise Short 4""",PROD9200594_LULU,KWD,KWD 24.000,BUY,24.0,,"Seasonal, Summer Shop, Travel Edit, Root Lululemon, Align™ Collection, The Winter Drop, Womens, Fall Edit, Women's Collections, Yoga Clothes for Women, Women's Collections, Women's Shorts, Sports Clothing for Women, The Spring Edit","edits, summer-shop, travel-edit, root-0, the-align-collection, the-winter-drop, women, the-fall-edit, womens-collections, women-activity-yoga, women-guides, womens-shorts, womens-activity, the-spring-edit",UPV0857984,"lululemon Align™ High-Rise Short 4""",True,lowStock,24.0,BLACK,Color-Black,4
"lululemon Align™ High-Rise Short 4""",PROD9200594_LULU,KWD,KWD 24.000,BUY,24.0,,"Seasonal, Summer Shop, Travel Edit, Root Lululemon, Align™ Collection, The Winter Drop, Womens, Fall Edit, Women's Collections, Yoga Clothes for Women, Women's Collections, Women's Shorts, Sports Clothing for Women, The Spring Edit","edits, summer-shop, travel-edit, root-0, the-align-collection, the-winter-drop, women, the-fall-edit, womens-collections, women-activity-yoga, women-guides, womens-shorts, womens-activity, the-spring-edit",UPV0974926,"lululemon Align™ High-Rise Short 4""",True,lowStock,24.0,TRUE NAVY,color-true-navy,2
"lululemon Align™ High-Rise Short 4""",PROD9200594_LULU,KWD,KWD 24.000,BUY,24.0,,"Seasonal, Summer Shop, Travel Edit, Root Lululemon, Align™ Collection, The Winter Drop, Womens, Fall Edit, Women's Collections, Yoga Clothes for Women, Women's Collections, Women's Shorts, Sports Clothing for Women, The Spring Edit","edits, summer-shop, travel-edit, root-0, the-align-collection, the-winter-drop, women, the-fall-edit, womens-collections, women-activity-yoga, women-guides, womens-shorts, womens-activity, the-spring-edit",FUA0064391D,"lululemon Align™ High-Rise Short 4""",True,lowStock,24.0,WHITE,Color-White,10
"Flow Y Nulu Bra *Light Support, A–C Cups",PROD8910081_LULU,KWD,KWD 18.000,BUY,18.0,,"Seasonal, Sports Bras, Summer Shop, Yoga Clothes for Women, Travel Edit, Root Lululemon, Sports Clothing for Women, The Spring Edit, Womens","edits, womens-sports-bras, summer-shop, women-activity-yoga, travel-edit, root-0, womens-activity, the-spring-edit, women",UPV0932720,"Flow Y Nulu Bra *Light Support, A–C Cups",True,lowStock,18.0,BLACK,Color-Black,14
"Flow Y Nulu Bra *Light Support, A–C Cups",PROD8910081_LULU,KWD,KWD 18.000,BUY,18.0,,"Seasonal, Sports Bras, Summer Shop, Yoga Clothes for Women, Travel Edit, Root Lululemon, Sports Clothing for Women, The Spring Edit, Womens","edits, womens-sports-bras, summer-shop, women-activity-yoga, travel-edit, root-0, womens-activity, the-spring-edit, women",UPV0837201,"Flow Y Nulu Bra *Light Support, A–C Cups",True,lowStock,18.0,WHITE,Color-White,6
"Flow Y Nulu Bra *Light Support, A–C Cups",PROD8910081_LULU,KWD,KWD 18.000,BUY,18.0,,"Seasonal, Sports Bras, Summer Shop, Yoga Clothes for Women, Travel Edit, Root Lululemon, Sports Clothing for Women, The Spring Edit, Womens","edits, womens-sports-bras, summer-shop, women-activity-yoga, travel-edit, root-0, womens-activity, the-spring-edit, women",FUA0090004D,"Flow Y Bra Nulu *Light Support, A–C Cups",True,lowStock,18.0,TRUE NAVY,color-true-navy,14
"Flow Y Nulu Bra *Light Support, A–C Cups",PROD8910081_LULU,KWD,KWD 18.000,BUY,18.0,,"Seasonal, Sports Bras, Summer Shop, Yoga Clothes for Women, Travel Edit, Root Lululemon, Sports Clothing for Women, The Spring Edit, Womens","edits, womens-sports-bras, summer-shop, women-activity-yoga, travel-edit, root-0, womens-activity, the-spring-edit, women",FUA0089690D,"Flow Y Bra Nulu *Light Support, A–C Cups",True,lowStock,12.5,SHEER OAK,color-sheer-oak,8
"Flow Y Nulu Bra *Light Support, A–C Cups",PROD8910081_LULU,KWD,KWD 18.000,BUY,18.0,,"Seasonal, Sports Bras, Summer Shop, Yoga Clothes for Women, Travel Edit, Root Lululemon, Sports Clothing for Women, The Spring Edit, Womens","edits, womens-sports-bras, summer-shop, women-activity-yoga, travel-edit, root-0, womens-activity, the-spring-edit, women",FUA0100221D,"Flow Y Bra Nulu *Light Support, A–C Cups",True,lowStock,12.5,RASPBERRY COULIS,color-raspberry-coulis,10
"Flow Y Nulu Bra *Light Support, A–C Cups",PROD8910081_LULU,KWD,KWD 18.000,BUY,18.0,,"Seasonal, Sports Bras, Summer Shop, Yoga Clothes for Women, Travel Edit, Root Lululemon, Sports Clothing for Women, The Spring Edit, Womens","edits, womens-sports-bras, summer-shop, women-activity-yoga, travel-edit, root-0, womens-activity, the-spring-edit, women",FUA0097166D,"Flow Y Bra Nulu *Light Support, A–C Cups",True,lowStock,12.5,MAUVE GREY,color-mauve-grey,8
"Flow Y Nulu Bra *Light Support, A–C Cups",PROD8910081_LULU,KWD,KWD 18.000,BUY,18.0,,"Seasonal, Sports Bras, Summer Shop, Yoga Clothes for Women, Travel Edit, Root Lululemon, Sports Clothing for Women, The Spring Edit, Womens","edits, womens-sports-bras, summer-shop, women-activity-yoga, travel-edit, root-0, womens-activity, the-spring-edit, women",FUA0097167D,"Flow Y Bra Nulu *Light Support, A–C Cups",True,lowStock,18.0,FOG GREEN,color-fog-green,10
"Flow Y Nulu Bra *Light Support, A–C Cups",PROD8910081_LULU,KWD,KWD 18.000,BUY,18.0,,"Seasonal, Sports Bras, Summer Shop, Yoga Clothes for Women, Travel Edit, Root Lululemon, Sports Clothing for Women, The Spring Edit, Womens","edits, womens-sports-bras, summer-shop, women-activity-yoga, travel-edit, root-0, womens-activity, the-spring-edit, women",FUA0104169D,"Flow Y Bra Nulu *Light Support, A–C Cups",True,lowStock,12.5,BLUE TWILL,color-blue-twill,4
"Flow Y Nulu Bra *Light Support, A–C Cups",PROD8910081_LULU,KWD,KWD 18.000,BUY,18.0,,"Seasonal, Sports Bras, Summer Shop, Yoga Clothes for Women, Travel Edit, Root Lululemon, Sports Clothing for Women, The Spring Edit, Womens","edits, womens-sports-bras, summer-shop, women-activity-yoga, travel-edit, root-0, womens-activity, the-spring-edit, women",FUA0110478D,"Flow Y Bra Nulu *Light Support, A–C Cups",True,lowStock,18.0,RAINFOREST GREEN,color-rainforest-green,10
"Track That High-Rise Lined Short 5""",PROD11130485_LULU,KWD,KWD 25.000,BUY,25.0,,"Seasonal, Women's Collections, Root Lululemon, Winter Edit, Women's Shorts, Sports Clothing for Women, Running Clothes for Women, The Pink Edit, Training Clothes for Women, Womens","edits, womens-collections, root-0, winter-treats, womens-shorts, womens-activity, women-activity-running, the-pink-edit, women-activity-training, women",UPV0992578,"Track That High-Rise Lined Short 5""",True,lowStock,25.0,BLACK,Color-Black,6
