product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,QAR,QAR 190.00,BUY,190.0,Sale,"All Yours For Less, Yoga Clothes for Women, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Fall Edit, Women's Shorts, Align™ Collection, Lavender Lux, Women's Collections, Travel Edit, Women's Collections, Womens, The Winter Drop, mss, The Spring Edit","on-sale, women-activity-yoga, edits, summer-shop, root-0, womens-activity, the-fall-edit, womens-shorts, the-align-collection, color-focus, women-guides, travel-edit, womens-collections, women, the-winter-drop, mss, the-spring-edit",UPV1115085,"lululemon Align™ High-Rise Short 6""",True,lowStock,190.0,DARK FOREST,color-dark-forest,10
Beyondfeel Men's Running Shoe,PROD11680002_LULU,QAR,QAR 670.00,BUY,670.0,,"Mens, Men's Shoes, Sports Clothing for Men, Root Lululemon, Online Exclusives, Beyondfeel, Running Clothes for Men, Training Clothes for Men, Shoes","men, mens-shoes, men-activity, root-0, online-exclusives, beyondfeel, men-activity-running, men-activity-training, shoes",UPV1239354,Beyondfeel Men's Running Shoe,True,lowStock,670.0,BLACK/BONE/ROVER,color-black-bone-rover,10
Swiftly Tech Sleeveless Polo Shirt *Colour Tip,LW1ELNS_LULU,QAR,QAR 240.00,BUY,240.0,Sale,"All Yours For Less, Women's Tank Tops, Women's Tops, Running Clothes for Women, Root Lululemon, Golf Clothes for Women, Sports Clothing for Women, Tennis Clothes for Women, Womens, mss","on-sale, womens-tank-tops, womens-tops, women-activity-running, root-0, women-activity-golf, womens-activity, women-activity-tennis, women, mss",UPV1240411,Swiftly Tech Sleeveless Polo Shirt *Colour Tip,True,lowStock,240.0,WHITE/WHITE/WHITE,color-white-white-white,6
"License to Train Linerless Short 5""",PROD11130328_LULU,QAR,QAR 385.00,BUY,385.0,,"Men's Shorts, Cyber Monday, Mens, Seasonal, Sports Clothing for Men, Root Lululemon, The Winter Drop, Training Clothes for Men, Winter Edit, The Winter Edit","mens-shorts, cyber-monday, men, edits, men-activity, root-0, the-winter-drop, men-activity-training, winter-treats, winter-gifts",UPV1240497,"License to Train Linerless Short 5""",True,lowStock,385.0,BLACK,Color-Black,L
Sculpt Short-Sleeve Shirt,PROD11570298_LULU,QAR,QAR 210.00,BUY,210.0,Sale,"All Yours For Less, Lavender Lux, Women's Tops, Seasonal, Travel Edit, Running Clothes for Women, Summer Shop, Root Lululemon, Sports Clothing for Women, Training Clothes for Women, Womens, mss, The Spring Edit","on-sale, color-focus, womens-tops, edits, travel-edit, women-activity-running, summer-shop, root-0, womens-activity, women-activity-training, women, mss, the-spring-edit",FUA0089816D,Sculpt Short-Sleeve Shirt,True,lowStock,300.0,WHITE,Color-White,6
Sculpt Short-Sleeve Shirt,PROD11570298_LULU,QAR,QAR 210.00,BUY,210.0,Sale,"All Yours For Less, Lavender Lux, Women's Tops, Seasonal, Travel Edit, Running Clothes for Women, Summer Shop, Root Lululemon, Sports Clothing for Women, Training Clothes for Women, Womens, mss, The Spring Edit","on-sale, color-focus, womens-tops, edits, travel-edit, women-activity-running, summer-shop, root-0, womens-activity, women-activity-training, women, mss, the-spring-edit",FUA0089804D,Sculpt Short-Sleeve Shirt,True,lowStock,300.0,BLACK,Color-Black,10
Sculpt Short-Sleeve Shirt,PROD11570298_LULU,QAR,QAR 210.00,BUY,210.0,Sale,"All Yours For Less, Lavender Lux, Women's Tops, Seasonal, Travel Edit, Running Clothes for Women, Summer Shop, Root Lululemon, Sports Clothing for Women, Training Clothes for Women, Womens, mss, The Spring Edit","on-sale, color-focus, womens-tops, edits, travel-edit, women-activity-running, summer-shop, root-0, womens-activity, women-activity-training, women, mss, the-spring-edit",UPV1240167,Sculpt Short-Sleeve Shirt,True,lowStock,210.0,BLACK,Color-Black,2
lululemon Align™ High-Rise Mini-Flared Pant *Extra Short,PROD11380487_LULU,QAR,QAR 520.00,BUY,520.0,,"Yoga Clothes for Women, Women's Pants, Align™ Collection, Women's Collections, Women's Leggings, Seasonal, Root Lululemon, Women's Collections, Sports Clothing for Women, Womens, Winter Edit, Flared Pants","women-activity-yoga, womens-bottoms, the-align-collection, women-guides, womens-leggings, edits, root-0, womens-collections, womens-activity, women, winter-treats, flared-collection",UPV1243771,lululemon Align™ High-Rise Mini-Flared Pant *Extra Short,True,inStock,520.0,GRAPHITE GREY,color-graphite-grey,2
Everywhere Belt Bag 1L,PROD8900747_LULU,QAR,QAR 170.00,BUY,170.0,,"Eid Edit, College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Sports Clothing for Women, Belt Bags, Gifts For Him, Bags, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, The Winter Drop, Men's On The Move, College Essentials, Gifts, Winter Edit, The Spring Edit","ramadan-picks, back-to-school, men, edits, summer-shop, root-0, valentines-day, womens-activity, belt-bags, gifts-for-him, bags, travel-edit, men-activity, accessories, women-activity-on-the-move, women, the-winter-drop, men-activity-on-the-move, back-to-school-accessories, gifts, winter-treats, the-spring-edit",FUA0062955D,Everywhere Belt Bag 1L,True,lowStock,170.0,CERULEAN BLUE,color-cerulean-blue,O/S
Everywhere Belt Bag 1L,PROD8900747_LULU,QAR,QAR 170.00,BUY,170.0,,"Eid Edit, College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Sports Clothing for Women, Belt Bags, Gifts For Him, Bags, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, The Winter Drop, Men's On The Move, College Essentials, Gifts, Winter Edit, The Spring Edit","ramadan-picks, back-to-school, men, edits, summer-shop, root-0, valentines-day, womens-activity, belt-bags, gifts-for-him, bags, travel-edit, men-activity, accessories, women-activity-on-the-move, women, the-winter-drop, men-activity-on-the-move, back-to-school-accessories, gifts, winter-treats, the-spring-edit",FUA0097076D,Everywhere Belt Bag 1L,True,lowStock,170.0,WASHED DENIM,color-washed-denim,O/S
Everywhere Belt Bag 1L,PROD8900747_LULU,QAR,QAR 170.00,BUY,170.0,,"Eid Edit, College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Sports Clothing for Women, Belt Bags, Gifts For Him, Bags, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, The Winter Drop, Men's On The Move, College Essentials, Gifts, Winter Edit, The Spring Edit","ramadan-picks, back-to-school, men, edits, summer-shop, root-0, valentines-day, womens-activity, belt-bags, gifts-for-him, bags, travel-edit, men-activity, accessories, women-activity-on-the-move, women, the-winter-drop, men-activity-on-the-move, back-to-school-accessories, gifts, winter-treats, the-spring-edit",FUA0090310D,Everywhere Belt Bag 1L,True,lowStock,115.0,SOUR GRAPE,color-sour-grape,O/S
Everywhere Belt Bag 1L,PROD8900747_LULU,QAR,QAR 170.00,BUY,170.0,,"Eid Edit, College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Sports Clothing for Women, Belt Bags, Gifts For Him, Bags, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, The Winter Drop, Men's On The Move, College Essentials, Gifts, Winter Edit, The Spring Edit","ramadan-picks, back-to-school, men, edits, summer-shop, root-0, valentines-day, womens-activity, belt-bags, gifts-for-him, bags, travel-edit, men-activity, accessories, women-activity-on-the-move, women, the-winter-drop, men-activity-on-the-move, back-to-school-accessories, gifts, winter-treats, the-spring-edit",FUA0090305D,Everywhere Belt Bag 1L,True,inStock,115.0,RAINFOREST GREEN,color-rainforest-green,O/S
Everywhere Belt Bag 1L,PROD8900747_LULU,QAR,QAR 170.00,BUY,170.0,,"Eid Edit, College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Sports Clothing for Women, Belt Bags, Gifts For Him, Bags, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, The Winter Drop, Men's On The Move, College Essentials, Gifts, Winter Edit, The Spring Edit","ramadan-picks, back-to-school, men, edits, summer-shop, root-0, valentines-day, womens-activity, belt-bags, gifts-for-him, bags, travel-edit, men-activity, accessories, women-activity-on-the-move, women, the-winter-drop, men-activity-on-the-move, back-to-school-accessories, gifts, winter-treats, the-spring-edit",FUA0100122D,Everywhere Belt Bag 1L,True,inStock,115.0,RACEWAY GREEN,color-raceway-green,O/S
Everywhere Belt Bag 1L,PROD8900747_LULU,QAR,QAR 170.00,BUY,170.0,,"Eid Edit, College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Sports Clothing for Women, Belt Bags, Gifts For Him, Bags, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, The Winter Drop, Men's On The Move, College Essentials, Gifts, Winter Edit, The Spring Edit","ramadan-picks, back-to-school, men, edits, summer-shop, root-0, valentines-day, womens-activity, belt-bags, gifts-for-him, bags, travel-edit, men-activity, accessories, women-activity-on-the-move, women, the-winter-drop, men-activity-on-the-move, back-to-school-accessories, gifts, winter-treats, the-spring-edit",FUA0100123D,Everywhere Belt Bag 1L,True,lowStock,115.0,AUTUMN RUST,color-autumn-rust,O/S
Everywhere Belt Bag 1L,PROD8900747_LULU,QAR,QAR 170.00,BUY,170.0,,"Eid Edit, College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Sports Clothing for Women, Belt Bags, Gifts For Him, Bags, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, The Winter Drop, Men's On The Move, College Essentials, Gifts, Winter Edit, The Spring Edit","ramadan-picks, back-to-school, men, edits, summer-shop, root-0, valentines-day, womens-activity, belt-bags, gifts-for-him, bags, travel-edit, men-activity, accessories, women-activity-on-the-move, women, the-winter-drop, men-activity-on-the-move, back-to-school-accessories, gifts, winter-treats, the-spring-edit",FUA0097075D,Everywhere Belt Bag 1L,True,lowStock,115.0,LAVENDER FROST,color-lavender-frost,O/S
Everywhere Belt Bag 1L,PROD8900747_LULU,QAR,QAR 170.00,BUY,170.0,,"Eid Edit, College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Sports Clothing for Women, Belt Bags, Gifts For Him, Bags, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, The Winter Drop, Men's On The Move, College Essentials, Gifts, Winter Edit, The Spring Edit","ramadan-picks, back-to-school, men, edits, summer-shop, root-0, valentines-day, womens-activity, belt-bags, gifts-for-him, bags, travel-edit, men-activity, accessories, women-activity-on-the-move, women, the-winter-drop, men-activity-on-the-move, back-to-school-accessories, gifts, winter-treats, the-spring-edit",UPV1111736,Everywhere Belt Bag 1L,True,inStock,145.0,WHITE/BLACK,color-white-black,O/S
Everywhere Belt Bag 1L,PROD8900747_LULU,QAR,QAR 170.00,BUY,170.0,,"Eid Edit, College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Sports Clothing for Women, Belt Bags, Gifts For Him, Bags, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, The Winter Drop, Men's On The Move, College Essentials, Gifts, Winter Edit, The Spring Edit","ramadan-picks, back-to-school, men, edits, summer-shop, root-0, valentines-day, womens-activity, belt-bags, gifts-for-him, bags, travel-edit, men-activity, accessories, women-activity-on-the-move, women, the-winter-drop, men-activity-on-the-move, back-to-school-accessories, gifts, winter-treats, the-spring-edit",FUA0098879D,Everywhere Belt Bag 1L,True,inStock,115.0,POOL PARTY,color-pool-party,O/S
Everywhere Belt Bag 1L,PROD8900747_LULU,QAR,QAR 170.00,BUY,170.0,,"Eid Edit, College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Valentines Day, Sports Clothing for Women, Belt Bags, Gifts For Him, Bags, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, The Winter Drop, Men's On The Move, College Essentials, Gifts, Winter Edit, The Spring Edit","ramadan-picks, back-to-school, men, edits, summer-shop, root-0, valentines-day, womens-activity, belt-bags, gifts-for-him, bags, travel-edit, men-activity, accessories, women-activity-on-the-move, women, the-winter-drop, men-activity-on-the-move, back-to-school-accessories, gifts, winter-treats, the-spring-edit",UPV1244245,Everywhere Belt Bag 1L,True,lowStock,170.0,LEGACY GREEN,color-legacy-green,O/S
"Commission Classic-Fit Short 9"" *Warpstreme",PROD9610182_LULU,QAR,QAR 385.00,BUY,385.0,,"Men's Shorts, Cyber Monday, Mens, Seasonal, Travel Edit, Summer Shop, Sports Clothing for Men, Root Lululemon, Golf Clothes for Men","mens-shorts, cyber-monday, men, edits, travel-edit, summer-shop, men-activity, root-0, men-activity-golf",UPV1243990,"Commission Classic-Fit Short 9"" *Warpstreme",True,lowStock,385.0,BLACK,Color-Black,38
"Commission Classic-Fit Short 9"" *Warpstreme",PROD9610182_LULU,QAR,QAR 385.00,BUY,385.0,,"Men's Shorts, Cyber Monday, Mens, Seasonal, Travel Edit, Summer Shop, Sports Clothing for Men, Root Lululemon, Golf Clothes for Men","mens-shorts, cyber-monday, men, edits, travel-edit, summer-shop, men-activity, root-0, men-activity-golf",UPV1243936,"Commission Classic-Fit Short 9"" *Warpstreme",True,inStock,385.0,TRUE NAVY,color-true-navy,34
License to Train Classic-Fit T-Shirt,PROD11520074_LULU,QAR,QAR 210.00,BUY,210.0,Sale,"All Yours For Less, Women's Tops, Root Lululemon, Training Clothes for Women, Sports Clothing for Women, Womens, mss","on-sale, womens-tops, root-0, women-activity-training, womens-activity, women, mss",UPV1243794,License to Train Classic-Fit T-Shirt,True,inStock,210.0,HEATHERED BLACK,color-heathered-black,2
Wundermost Ultra-Soft Nulu Triangle Bralette A–D Cups,PROD11530184_LULU,QAR,QAR 100.00,BUY,100.0,Sale,"All Yours For Less, Sports Bras, Wundermost Collection, Root Lululemon, Women's Collections, Womens, The Winter Drop, mss","on-sale, womens-sports-bras, wundermost-collection, root-0, womens-collections, women, the-winter-drop, mss",UPV1210897,Wundermost Ultra-Soft Nulu Triangle Bralette A–D Cups,True,lowStock,100.0,BLACK,Color-Black,10
lululemon Align™ Cropped Cami Tank Top,LW1EOUS_LULU,QAR,QAR 300.00,BUY,300.0,,"Yoga Clothes for Women, Women's Tank Tops, Align™ Collection, Women's Tops, Women's Collections, Root Lululemon, Women's Collections, Sports Clothing for Women, Women's On the Move, Womens","women-activity-yoga, womens-tank-tops, the-align-collection, womens-tops, women-guides, root-0, womens-collections, womens-activity, women-activity-on-the-move, women",UPV1240251,lululemon Align™ Cropped Cami Tank Top,True,inStock,300.0,BLACK,Color-Black,4
"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",PROD11440042_LULU,QAR,QAR 255.00,BUY,255.0,,"Yoga Clothes for Women, Sports Bras, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Align™ Collection, Women's Collections, Travel Edit, Women's Collections, Womens, mss, The Spring Edit","women-activity-yoga, womens-sports-bras, edits, summer-shop, root-0, womens-activity, the-align-collection, women-guides, travel-edit, womens-collections, women, mss, the-spring-edit",FUA0090013D,"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",True,lowStock,255.0,TRUE NAVY,color-true-navy,6
"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",PROD11440042_LULU,QAR,QAR 255.00,BUY,255.0,,"Yoga Clothes for Women, Sports Bras, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Align™ Collection, Women's Collections, Travel Edit, Women's Collections, Womens, mss, The Spring Edit","women-activity-yoga, womens-sports-bras, edits, summer-shop, root-0, womens-activity, the-align-collection, women-guides, travel-edit, womens-collections, women, mss, the-spring-edit",FUA0097293D,"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",True,lowStock,175.0,BLACK,Color-Black,8
"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",PROD11440042_LULU,QAR,QAR 255.00,BUY,255.0,,"Yoga Clothes for Women, Sports Bras, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Align™ Collection, Women's Collections, Travel Edit, Women's Collections, Womens, mss, The Spring Edit","women-activity-yoga, womens-sports-bras, edits, summer-shop, root-0, womens-activity, the-align-collection, women-guides, travel-edit, womens-collections, women, mss, the-spring-edit",UPV1240180,"lululemon Align™ V-Neck Bra *Light Support, C/D Cup",True,lowStock,255.0,TRUE NAVY,color-true-navy,2
"Stretch Woven Relaxed-Fit High-Rise Short 4""",PROD11440037_LULU,QAR,QAR 230.00,BUY,230.0,Sale,"All Yours For Less, Women's Shorts, Seasonal, Root Lululemon, Womens, mss, Winter Edit","on-sale, womens-shorts, edits, root-0, women, mss, winter-treats",UPV1212118,"Stretch Woven Relaxed-Fit High-Rise Short 4""",True,lowStock,230.0,BLACK,Color-Black,M
"ABC Classic-Fit 5 Pocket Pant 34"" *Warpstreme",PROD3470051_LULU,QAR,QAR 565.00,BUY,565.0,,"ABC Collection, Men's Collections, Mens, College Goals, Seasonal, Summer Shop, Root Lululemon, Men's Pants, Cyber Monday, Men's Trousers, Travel Edit, Sports Clothing for Men, Men's On The Move, Winter Edit","abc-collection, men-collections, men, back-to-school, edits, summer-shop, root-0, mens-pants, cyber-monday, mens-trousers, travel-edit, men-activity, men-activity-on-the-move, winter-treats",UPV1214213,"ABC Classic-Fit 5 Pocket Pant 34"" *Warpstreme",True,lowStock,565.0,BLACK,Color-Black,38
"ABC Classic-Fit 5 Pocket Pant 34"" *Warpstreme",PROD3470051_LULU,QAR,QAR 565.00,BUY,565.0,,"ABC Collection, Men's Collections, Mens, College Goals, Seasonal, Summer Shop, Root Lululemon, Men's Pants, Cyber Monday, Men's Trousers, Travel Edit, Sports Clothing for Men, Men's On The Move, Winter Edit","abc-collection, men-collections, men, back-to-school, edits, summer-shop, root-0, mens-pants, cyber-monday, mens-trousers, travel-edit, men-activity, men-activity-on-the-move, winter-treats",UPV1276721,"ABC Classic-Fit 5 Pocket Pant 34""L *Warpstreme",True,lowStock,565.0,OBSIDIAN,Color-Obsidian,36
"ABC Classic-Fit 5 Pocket Pant 34"" *Warpstreme",PROD3470051_LULU,QAR,QAR 565.00,BUY,565.0,,"ABC Collection, Men's Collections, Mens, College Goals, Seasonal, Summer Shop, Root Lululemon, Men's Pants, Cyber Monday, Men's Trousers, Travel Edit, Sports Clothing for Men, Men's On The Move, Winter Edit","abc-collection, men-collections, men, back-to-school, edits, summer-shop, root-0, mens-pants, cyber-monday, mens-trousers, travel-edit, men-activity, men-activity-on-the-move, winter-treats",UPV1115301,"ABC Classic-Fit Pant 34"" *Warpstreme",True,lowStock,395.0,ARMY GREEN,color-army-green,32
"ABC Classic-Fit 5 Pocket Pant 34"" *Warpstreme",PROD3470051_LULU,QAR,QAR 565.00,BUY,565.0,,"ABC Collection, Men's Collections, Mens, College Goals, Seasonal, Summer Shop, Root Lululemon, Men's Pants, Cyber Monday, Men's Trousers, Travel Edit, Sports Clothing for Men, Men's On The Move, Winter Edit","abc-collection, men-collections, men, back-to-school, edits, summer-shop, root-0, mens-pants, cyber-monday, mens-trousers, travel-edit, men-activity, men-activity-on-the-move, winter-treats",UPV1215252,"ABC Classic-Fit 5 Pocket Pant 34"" *Warpstreme",True,lowStock,565.0,TRUE NAVY,color-true-navy,40
Women's Find Your Balance Studio Tab Sock,PROD11510107_LULU,QAR,QAR 105.00,BUY,105.0,,"Yoga Clothes for Women, Women's Socks, Root Lululemon, Sports Clothing for Women, Womens","women-activity-yoga, womens-socks, root-0, womens-activity, women",UPV1220598,Women's Find Your Balance Studio Tab Sock,True,lowStock,105.0,BLACK,Color-Black,M
Relaxed-Fit Twill Blazer,PROD11690129_LULU,QAR,QAR 420.00,BUY,420.0,Sale,"All Yours For Less, Root Lululemon, Women's Jackets, Womens, mss","on-sale, root-0, womens-coats-and-jackets, women, mss",UPV1260224,Relaxed-Fit Twill Blazer,True,inStock,420.0,BLACK,Color-Black,S
"ABC Classic-Fit Short 9""",PROD11570505_LULU,QAR,QAR 385.00,BUY,385.0,,"Men's Shorts, ABC Collection, Men's Collections, Mens, Root Lululemon","mens-shorts, abc-collection, men-collections, men, root-0",UPV1262343,"ABC Classic-Fit Short 9""",True,lowStock,385.0,OBSIDIAN,Color-Obsidian,38
"lululemon Energy Longline Bra *Medium Support, B–D Cups",PROD9030660_LULU,QAR,QAR 255.00,BUY,255.0,,"Yoga Clothes for Women, Sports Bras, Seasonal, Travel Edit, Summer Shop, Running Clothes for Women, Root Lululemon, Sports Clothing for Women, Training Clothes for Women, Womens, The Winter Drop, The Spring Edit","women-activity-yoga, womens-sports-bras, edits, travel-edit, summer-shop, women-activity-running, root-0, womens-activity, women-activity-training, women, the-winter-drop, the-spring-edit",UPV1276760,"lululemon Energy Longline Bra *Medium Support, B–D Cups",True,lowStock,255.0,BLACK,Color-Black,8
"lululemon Energy Longline Bra *Medium Support, B–D Cups",PROD9030660_LULU,QAR,QAR 255.00,BUY,255.0,,"Yoga Clothes for Women, Sports Bras, Seasonal, Travel Edit, Summer Shop, Running Clothes for Women, Root Lululemon, Sports Clothing for Women, Training Clothes for Women, Womens, The Winter Drop, The Spring Edit","women-activity-yoga, womens-sports-bras, edits, travel-edit, summer-shop, women-activity-running, root-0, womens-activity, women-activity-training, women, the-winter-drop, the-spring-edit",UPV1276763,"lululemon Energy Longline Bra *Medium Support, B–D Cups",True,lowStock,255.0,WHITE,Color-White,8
"lululemon Energy Longline Bra *Medium Support, B–D Cups",PROD9030660_LULU,QAR,QAR 255.00,BUY,255.0,,"Yoga Clothes for Women, Sports Bras, Seasonal, Travel Edit, Summer Shop, Running Clothes for Women, Root Lululemon, Sports Clothing for Women, Training Clothes for Women, Womens, The Winter Drop, The Spring Edit","women-activity-yoga, womens-sports-bras, edits, travel-edit, summer-shop, women-activity-running, root-0, womens-activity, women-activity-training, women, the-winter-drop, the-spring-edit",FUA0099081D,"lululemon Energy Longline Bra *Medium Support, B–D Cups",True,lowStock,175.0,RASPBERRY COULIS,color-raspberry-coulis,6
"lululemon Energy Longline Bra *Medium Support, B–D Cups",PROD9030660_LULU,QAR,QAR 255.00,BUY,255.0,,"Yoga Clothes for Women, Sports Bras, Seasonal, Travel Edit, Summer Shop, Running Clothes for Women, Root Lululemon, Sports Clothing for Women, Training Clothes for Women, Womens, The Winter Drop, The Spring Edit","women-activity-yoga, womens-sports-bras, edits, travel-edit, summer-shop, women-activity-running, root-0, womens-activity, women-activity-training, women, the-winter-drop, the-spring-edit",FUA0097271D,"lululemon Energy Longline Bra *Medium Support, B–D Cups",True,lowStock,175.0,RACEWAY GREEN,color-raceway-green,4
Wundermost Ultra-Soft Nulu Turtleneck Bodysuit,PROD11570025_LULU,QAR,QAR 265.00,BUY,265.0,Sale,"All Yours For Less, Women's Tops, Wundermost Collection, Root Lululemon, Women's Collections, Womens, Women's Dresses, mss","on-sale, womens-tops, wundermost-collection, root-0, womens-collections, women, womens-dresses, mss",UPV1214919,Wundermost Ultra-Soft Nulu Turtleneck Bodysuit,True,lowStock,265.0,BLACK,Color-Black,S
Back to Life Sport Bottle 24oz *Straw Lid,PROD11350143_LULU,QAR,QAR 210.00,BUY,210.0,,"College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Water Bottles, Fall Edit, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, Men's On The Move, College Essentials","back-to-school, men, edits, summer-shop, root-0, womens-activity, water-bottles, the-fall-edit, travel-edit, men-activity, accessories, women-activity-on-the-move, women, men-activity-on-the-move, back-to-school-accessories",FUA0030094D,Back to Life Sport Bottle 24oz *Straw Lid,True,lowStock,230.0,GREY EUCALYPTUS,color-grey-eucalyptus,O/S
Back to Life Sport Bottle 24oz *Straw Lid,PROD11350143_LULU,QAR,QAR 210.00,BUY,210.0,,"College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Water Bottles, Fall Edit, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, Men's On The Move, College Essentials","back-to-school, men, edits, summer-shop, root-0, womens-activity, water-bottles, the-fall-edit, travel-edit, men-activity, accessories, women-activity-on-the-move, women, men-activity-on-the-move, back-to-school-accessories",FUA0030089D,Back to Life Sport Bottle 24oz *Straw Lid,True,lowStock,210.0,POW PINK,color-pow-pink,O/S
Back to Life Sport Bottle 24oz *Straw Lid,PROD11350143_LULU,QAR,QAR 210.00,BUY,210.0,,"College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Water Bottles, Fall Edit, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, Men's On The Move, College Essentials","back-to-school, men, edits, summer-shop, root-0, womens-activity, water-bottles, the-fall-edit, travel-edit, men-activity, accessories, women-activity-on-the-move, women, men-activity-on-the-move, back-to-school-accessories",FUA0095964D,Back to Life Sport Bottle 24oz *Straw Lid,True,lowStock,210.0,LULU RED,color-lulu-red,O/S
Back to Life Sport Bottle 24oz *Straw Lid,PROD11350143_LULU,QAR,QAR 210.00,BUY,210.0,,"College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Water Bottles, Fall Edit, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, Men's On The Move, College Essentials","back-to-school, men, edits, summer-shop, root-0, womens-activity, water-bottles, the-fall-edit, travel-edit, men-activity, accessories, women-activity-on-the-move, women, men-activity-on-the-move, back-to-school-accessories",FUA0095978D,Back to Life Sport Bottle 24oz *Straw Lid,True,lowStock,230.0,OCEAN AIR/BUTTER CREAM/MISTY SHELL,color-ocean-air-butter-cream-misty-shell,O/S
Back to Life Sport Bottle 24oz *Straw Lid,PROD11350143_LULU,QAR,QAR 210.00,BUY,210.0,,"College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Water Bottles, Fall Edit, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, Men's On The Move, College Essentials","back-to-school, men, edits, summer-shop, root-0, womens-activity, water-bottles, the-fall-edit, travel-edit, men-activity, accessories, women-activity-on-the-move, women, men-activity-on-the-move, back-to-school-accessories",FUA0095966D,Back to Life Sport Bottle 24oz *Straw Lid,True,inStock,210.0,COLLEGE PURPLE,color-college-purple,O/S
Back to Life Sport Bottle 24oz *Straw Lid,PROD11350143_LULU,QAR,QAR 210.00,BUY,210.0,,"College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Water Bottles, Fall Edit, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, Men's On The Move, College Essentials","back-to-school, men, edits, summer-shop, root-0, womens-activity, water-bottles, the-fall-edit, travel-edit, men-activity, accessories, women-activity-on-the-move, women, men-activity-on-the-move, back-to-school-accessories",FUA0091901D,Back to Life Sport Bottle 24oz *Straw Lid,True,inStock,210.0,GERANIUM PINK,color-geranium-pink,O/S
Back to Life Sport Bottle 24oz *Straw Lid,PROD11350143_LULU,QAR,QAR 210.00,BUY,210.0,,"College Goals, Mens, Seasonal, Summer Shop, Root Lululemon, Sports Clothing for Women, Water Bottles, Fall Edit, Travel Edit, Sports Clothing for Men, Accessories, Women's On the Move, Womens, Men's On The Move, College Essentials","back-to-school, men, edits, summer-shop, root-0, womens-activity, water-bottles, the-fall-edit, travel-edit, men-activity, accessories, women-activity-on-the-move, women, men-activity-on-the-move, back-to-school-accessories",UPV1066012,Back to Life Sport Bottle 24oz *Straw Lid,True,inStock,210.0,BLACK,Color-Black,O/S
